Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Сыр Сауле Лайт 30% [Ашан],257 кКал,27 г,16 г,0 г
Ашан,Сыр Синегор [Ашан],343 кКал,19 г,28 г,"3,9 г"
Ашан,Сыр Сливочный [Ашан],360 кКал,23 г,30 г,0 г
Ашан,Сыр Сливочный 50% [Ашан],351 кКал,"24,8 г",28 г,0 г
Ашан,Сыр Сметанковый [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Ашан,Сыр Советский [Ашан],390 кКал,"24,7 г","31,2 г",0 г
Ашан,Сыр Сулугуни [Ашан],247 кКал,"19,5 г","18,8 г",0 г
Ашан,Сыр Творожный для Бутербродов [Ашан],250 кКал,"5,5 г",24 г,3 г
Ашан,Сыр Творожный с Чесноком и Травами [Ашан],53 кКал,"1,1 г",5 г,"0,7 г"
Ашан,Сыр Творожный с Чесноком и Травами [Ашан],260 кКал,"5,5 г",25 г,"3,5 г"
Ашан,Сыр Творожный Сливочный [Ашан],198 кКал,6 г,18 г,3 г
Ашан,Сыр Тильзитер [Ашан],248 кКал,25 г,"16,5 г",0 г
Ашан,Сыр Тильзитер 45% [Ашан],304 кКал,"21,2 г","24,3 г",0 г
Ашан,Сыр Тильзитер Люкс [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Ашан,Сыр Тильзитер Сливочный [Ашан],375 кКал,25 г,27 г,1 г
Ашан,Сыр Топленое Молочко [Ашан],362 кКал,23 г,29 г,0 г
Ашан,Сыр Тюффе [Ашан],390 кКал,28 г,30 г,0 г
Ашан,Сыр Фета [Ашан],170 кКал,"9,1 г","11,7 г","7,5 г"
Ашан,Сыр Формаджио 45% [Ашан],360 кКал,"28,3 г","27,1 г",0 г
Ашан,Сыр Фурм Де Амбер [Ашан],326 кКал,"19,4 г","27,5 г","0,4 г"
Ашан,Сыр Холлендер Light 17% [Ашан],265 кКал,28 г,17 г,"0,1 г"
Ашан,Сыр Царицынский [Ашан],360 кКал,23 г,29 г,0 г
Ашан,Сыр Чанах 45% [Ашан],285 кКал,"19,5 г",22 г,0 г
Ашан,Сыр Чеддар [Ашан],379 кКал,25 г,31 г,0 г
Ашан,Сыр Чеддер Mifroma [Ашан],387 кКал,27 г,31 г,"0,5 г"
Ашан,Сыр Чечил-Спагетти [Ашан],247 кКал,"19,5 г","18,8 г",0 г
Ашан,Сыр Чизано с Грибами 50% [Ашан],360 кКал,24 г,29 г,0 г
Ашан,Сыр Швейцарский [Ашан],364 кКал,"25,5 г",27 г,0 г
Ашан,Сыр Эдам [Ашан],340 кКал,27 г,26 г,0 г
Ашан,Сыр Эдам Аристократ [Ашан],327 кКал,23 г,26 г,"0,2 г"
Ашан,Сырники [Ашан],204 кКал,"15,6 г",8 г,"17,3 г"
Ашан,Сырники из Творога [Ашан],224 кКал,"15,2 г","9,7 г",19 г
Ашан,Сырники с Изюмом [Ашан],237 кКал,"13,7 г",9 г,"25,5 г"
Ашан,Сырники с Творогом [Ашан],204 кКал,"15,6 г",8 г,"17,3 г"
Ашан,Сырники Творожные [Ашан],158 кКал,"9,8 г","4,7 г",19 г
Ашан,Сырники Творожные Аромат Ванили [Ашан],180 кКал,14 г,8 г,14 г
Ашан,Сырники Творожные Изюм [Ашан],190 кКал,14 г,"7,5 г",16 г
Ашан,Сырники Творожные Яблоко [Ашан],170 кКал,13 г,"7,5 г",13 г
Ашан,Сырные Шарики [Ашан],522 кКал,12 г,"29,9 г","51,1 г"
Ашан,Сырный Соус 4 Сыра [Ашан],108 кКал,3 г,"8,6 г","4,5 г"
Ашан,Сэндвич [Ашан],257 кКал,"14,7 г","11,8 г",21 г
Ашан,Сэндвич Ветчина и Сыр [Ашан],270 кКал,"8,1 г","14,4 г","27,1 г"
Ашан,Сэндвич Курица [Ашан],306 кКал,"17,5 г","13,7 г","28,1 г"
Ашан,Сэндвич Ростбиф [Ашан],270 кКал,"11,8 г",11 г,"30,9 г"
Ашан,Сэндвич с Ветчиной [Ашан],417 кКал,"14,1 г","18,4 г","48,6 г"
Ашан,Сэндвич с Курицей [Ашан],438 кКал,"22,5 г","16,9 г",49 г
Ашан,Сэндвич с Масляной Рыбой [Ашан],218 кКал,9 г,"7,1 г","29,4 г"
Ашан,Сэндвич с Тунцом [Ашан],317 кКал,"11,8 г","14,7 г","34,3 г"
Ашан,Сэндвич Сырный с Курицей [Ашан],455 кКал,24 г,18 г,49 г
Ашан,Сэндвич Сырный с Салями [Ашан],482 кКал,"16,5 г","24,7 г","48,6 г"
Ашан,Тазобедренная Часть Говяжья [Ашан],123 кКал,19 г,5 г,0 г
Ашан,"Тазобедренная Часть Говяжья Бескостная ""Фермерская"" [Ашан]",170 кКал,16 г,12 г,0 г
Ашан,Тазобедренная Часть Свиная Бескостная Фермерская [Ашан],230 кКал,12 г,20 г,0 г
Ашан,Тазобедренная Часть Телятины [Ашан],103 кКал,19 г,3 г,0 г
Ашан,Таралли с Перцем Чили [Ашан],442 кКал,"9,6 г","12,1 г","72,6 г"
Ашан,Тарт с Ягодами [Ашан],170 кКал,9 г,3 г,16 г
Ашан,Тарталетки с Клубникой [Ашан],441 кКал,"4,7 г",15 г,71 г
Ашан,Тарталетки с Шоколадно-Ореховой Начинкой [Ашан],504 кКал,"6,2 г",25 г,62 г
Ашан,Тарталетки со Вкусом Лимона [Ашан],437 кКал,"4,9 г",14 г,72 г
Ашан,Твист с Творожно-Лимонной Начинкой [Ашан],360 кКал,"6,3 г","23,9 г",30 г
Ашан,Твист-Ролл [Ашан],241 кКал,"5,6 г","12,7 г",26 г
Ашан,Твист-Ролл с Курицей [Ашан],212 кКал,"8,5 г","10,2 г","21,2 г"
Ашан,Твист-Ролл с Рыбой [Ашан],227 кКал,"5,9 г","12,8 г",22 г
Ашан,"Творог 0,2% [Ашан]",69 кКал,15 г,"0,2 г","1,8 г"
Ашан,Творог 0% [Ашан],46 кКал,8 г,0 г,"3,4 г"
Ашан,"Творог 1,8% из Вологды [Ашан]",85 кКал,18 г,"1,8 г","3,3 г"
Ашан,Творог 2% [Ашан],103 кКал,18 г,2 г,"3,3 г"
Ашан,"Творог 3,2% [Ашан]",72 кКал,"7,6 г","3,2 г","3,2 г"
Ашан,Творог 5% [Ашан],121 кКал,16 г,5 г,3 г
Ашан,"Творог 7,8% [Ашан]",110 кКал,7 г,"7,8 г","2,9 г"
Ашан,Творог 9% [Ашан],157 кКал,16 г,9 г,3 г
Ашан,"Творог для Детей 4,2% [Ашан]",115 кКал,"7,6 г","4,2 г","11,7 г"
Ашан,Творог для Детей 5% [Ашан],97 кКал,9 г,5 г,4 г
Ашан,"Творог Мягкий 0,1% [Ашан]",35 кКал,7 г,"0,1 г","0,9 г"
Ашан,Творог Мягкий 5% [Ашан],75 кКал,7 г,5 г,"0,5 г"
Ашан,Творог Мягкий 9% [Ашан],110 кКал,7 г,9 г,"0,5 г"
Ашан,"Творог Натуральный 7,8% [Ашан]",110 кКал,7 г,"7,8 г","2,9 г"
Ашан,Творог Нежирный [Ашан],69 кКал,15 г,"0,2 г","1,8 г"
Ашан,Творог Обезжиренный [Ашан],101 кКал,18 г,"1,8 г","3,3 г"
Ашан,"Творог Обезжиренный 1,8% [Ашан]",101 кКал,18 г,"1,8 г","3,3 г"
Ашан,Творог с Массовой Долей Жира 0% [Ашан],46 кКал,8 г,"0,1 г","3,4 г"
Ашан,Творожная Масса [Ашан],247 кКал,11 г,15 г,17 г
Ашан,Творожник Весовой [Ашан],250 кКал,"3,7 г","6,3 г",32 г
Ашан,Творожник Весовой с Персиком [Ашан],246 кКал,"5,3 г","5,9 г",18 г
Ашан,Творожник Чиз-Кейк [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Ашан,Творожники с Сухофруктами [Ашан],315 кКал,"15,2 г",18 г,"21,7 г"
Ашан,Творожный Десерт с Карамелью Мягкой [Ашан],140 кКал,4 г,"4,2 г",22 г
Ашан,Творожный Десерт с Персиком [Ашан],140 кКал,4 г,"4,2 г",22 г
Ашан,Творожный Десерт со Вкусом Пломбира [Ашан],140 кКал,4 г,"4,2 г",22 г
Ашан,Творожный Продукт с Заменителем Молочного Жира [Ашан],139 кКал,6 г,12 г,"1,8 г"
Ашан,Творожный Сыр [Ашан],290 кКал,10 г,"26,6 г","2,5 г"
Ашан,Творожный Сырок [Ашан],400 кКал,"7,8 г",23 г,"40,8 г"
Ашан,Творожный Сырок Глазированный в Вафельном Рожке [Ашан],400 кКал,"7,6 г",23 г,"41,3 г"
Ашан,"Творожок ""DUO"" 10,4% [Ашан]",135 кКал,"6,7 г","10,4 г","3,7 г"
Ашан,Телятина [Ашан],100 кКал,"19,9 г","2,2 г",0 г
Ашан,Телятина Для Запекания [Ашан],77 кКал,17 г,1 г,0 г
Ашан,Телятина для Тушения [Ашан],94 кКал,19 г,2 г,0 г
Ашан,Телятина Тазобедренная Часть [Ашан],81 кКал,18 г,1 г,0 г
Ашан,Тёмный Шоколад 45% [Ашан],500 кКал,6 г,32 г,47 г
Ашан,Темный Шоколад Абрикосовая Косточка [Ашан],523 кКал,"7,7 г","33,8 г","46,9 г"
Ашан,Тёмный Шоколад Крем Шампанское [Ашан],502 кКал,6 г,"30,7 г","50,3 г"
Ашан,Тёмный Шоколад с Мятной Начинкой [Ашан],540 кКал,4 г,35 г,52 г
Ашан,Тёмный Шоколад с Начинкой из Фиалки [Ашан],524 кКал,"7,1 г",34 г,55 г
Ашан,Темный Шоколад с Начинкой из Фиалки [Ашан],524 кКал,"7,1 г",34 г,55 г
Ашан,Темный Шоколад с Трюфельной Начинкой [Ашан],563 кКал,6 г,39 г,47 г
Ашан,Тёмный Шоколад с Трюфельной Начинкой [Ашан],563 кКал,6 г,39 г,47 г
Ашан,Темный Шоколад со Стевией [Ашан],459 кКал,"5,6 г","33,8 г","33,1 г"
Ашан,Тёмный Шоколад со Стевией Апельсин [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Ашан,Темный Шоколад со Стевией Апельсин [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Ашан,Тёмный Шоколад со Стевией Имбирь [Ашан],453 кКал,"5,4 г","32,1 г","36,4 г"
Ашан,Тёмный Шоколад со Стевией Клюква [Ашан],453 кКал,"5,3 г","32,3 г","35,8 г"
Ашан,Тёмный Шоколад со Стевией Клюква [Ашан],453 кКал,"5,3 г","32,3 г","35,8 г"
Ашан,Тёмный Шоколад Ягодный Микс [Ашан],520 кКал,"6,4 г","32,9 г","49,5 г"
Ашан,Темпестина [Ашан],350 кКал,"12,5 г","1,2 г","70,5 г"
Ашан,Тесто [Ашан],195 кКал,"6,1 г","0,9 г","40,6 г"
Ашан,Тесто Сдобное [Ашан],365 кКал,"10,7 г",11 г,"55,8 г"
Ашан,Тефтели [Ашан],131 кКал,9 г,7 г,8 г
Ашан,Тефтели из Говядины [Ашан],157 кКал,"16,3 г",5 г,"11,7 г"
Ашан,Тефтели Куриные [Ашан],188 кКал,27 г,"8,1 г","1,7 г"
Ашан,Тилапия [Ашан],156 кКал,"12,8 г","16,1 г",0 г
Ашан,Тирамису [Ашан],260 кКал,"6,5 г","13,5 г",27 г
Ашан,Томатная Паста [Ашан],26 кКал,"1,4 г","0,2 г","4,6 г"
Ашан,Томатное Пюре с Базиликом [Ашан],26 кКал,"1,4 г","0,2 г","4,6 г"
Ашан,Томатный Сок [Ашан],20 кКал,0 г,0 г,5 г
Ашан,Томаты в Томатном Соке [Ашан],16 кКал,0 г,0 г,4 г
Ашан,Томаты Сушеные [Ашан],123 кКал,"4,3 г","4,6 г","16,1 г"
Ашан,Томаты Черри Кумато [Ашан],23 кКал,"0,8 г","0,1 г","2,8 г"
Ашан,Томаты Черри Сушеные [Ашан],20 кКал,"0,6 г","0,2 г","4,2 г"
Ашан,Тортилья [Ашан],295 кКал,"8,5 г","3,8 г","56,7 г"
Ашан,Треска Горячего Копчения [Ашан],113 кКал,26 г,1 г,0 г
Ашан,Треска на Пару [Ашан],189 кКал,"22,5 г","12,5 г",0 г
Ашан,Трески Спинка [Ашан],77 кКал,18 г,"0,1 г",0 г
Ашан,Трубочка с Сыром и Грибами [Ашан],153 кКал,3 г,"5,5 г","21,9 г"
Ашан,Трубочки [Ашан],510 кКал,3 г,24 г,70 г
Ашан,Тунец Рубленный [Ашан],86 кКал,17 г,2 г,0 г
Ашан,Тушка Кальмара [Ашан],73 кКал,16 г,1 г,0 г
Ашан,Тыква Баттернат [Ашан],45 кКал,1 г,"0,1 г","9,7 г"
Ашан,Тыквенные Семечки [Ашан],570 кКал,25 г,50 г,14 г
Ашан,Уксус Бальзамический [Ашан],75 кКал,"1,5 г",0 г,17 г
Ашан,Улитка Греческая Курица с Паприкой [Ашан],273 кКал,11 г,"5,9 г",44 г
Ашан,Улитка Греческая с Абрикосовой Начинкой [Ашан],341 кКал,4 г,"17,4 г",42 г
Ашан,Улитка Греческая с Ветчиной и Сыром [Ашан],312 кКал,10 г,"8,9 г",48 г
Ашан,Улитка Греческая с Вишней [Ашан],326 кКал,"5,2 г",10 г,54 г
Ашан,Улитка Греческая с Картофелем и Грибами [Ашан],386 кКал,5 г,18 г,51 г
Ашан,Улитка Греческая с Курицей и Сыром [Ашан],309 кКал,10 г,"8,5 г",48 г
Ашан,Улитка Греческая с Лимоном [Ашан],326 кКал,"5,2 г",10 г,54 г
Ашан,Улитка Рулетик с Маком [Ашан],249 кКал,"7,8 г","1,3 г","51,5 г"
Ашан,Улитка Рулетик с Ореховой Начинкой [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Ашан,Улитка Рулетик с Орехом [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Ашан,Улитка Рулетик с Творогом [Ашан],338 кКал,"8,1 г","16,5 г","38,4 г"
Ашан,Улитка Рулетик с Яблоком [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Ашан,Улитка Рулетик с Яблоком и Корицей [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Ашан,Улитка Рулетик со Шпинатом [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Ашан,Улитка Рулетик со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Ашан,Улитка с Изюмом [Ашан],403 кКал,"5,4 г","21,3 г","47,3 г"
Ашан,Улитка с Корицей [Ашан],299 кКал,"5,5 г","16,5 г","32,2 г"
Ашан,Улитка с Курицей [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Ашан,Улитка с Маком [Ашан],404 кКал,"5,6 г","21,9 г","45,7 г"
Ашан,Улитка с Мясом [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Ашан,Улитка с Сыром [Ашан],233 кКал,"9,3 г","7,7 г","31,6 г"
Ашан,Улитка с Творогом [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Ашан,Улитка с Яблоком [Ашан],389 кКал,"5,3 г","21,2 г","44,2 г"
Ашан,Улитка со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Ашан,Уха по-Фински со Сливками [Ашан],61 кКал,"2,9 г",2 г,"7,8 г"
Ашан,Фарфалле [Ашан],343 кКал,13 г,"1,9 г",65 г
Ашан,Фарш [Ашан],210 кКал,14 г,18 г,0 г
Ашан,Фарш Деликатесный Говяжий [Ашан],162 кКал,18 г,10 г,0 г
Ашан,Фарш Домашний [Ашан],336 кКал,"16,5 г",30 г,0 г
Ашан,Фарш из Говядины [Ашан],248 кКал,17 г,20 г,0 г
Ашан,Фарш из Говядины 80/20 Фермерский [Ашан],130 кКал,16 г,14 г,0 г
Ашан,Фарш из Говядины Фермерской [Ашан],210 кКал,14 г,18 г,0 г
Ашан,Фарш из Кролика [Ашан],160 кКал,20 г,9 г,0 г
Ашан,Фарш из Мраморной Говядины [Ашан],190 кКал,18 г,25 г,0 г
Ашан,Фарш из Постной Говядины [Ашан],144 кКал,18 г,8 г,0 г
Ашан,Фарш из Свинины [Ашан],400 кКал,10 г,40 г,0 г
Ашан,Фарш из Свинины Фермерский [Ашан],350 кКал,11 г,34 г,0 г
Ашан,Фарш из Телятины [Ашан],130 кКал,16 г,7 г,0 г
Ашан,Фарш Краинский [Ашан],520 кКал,8 г,54 г,0 г
Ашан,Фарш по-Деревенски Фермерский [Ашан],270 кКал,12 г,25 г,0 г
Ашан,Фарш по-Домашнему [Ашан],207 кКал,"17,5 г","11,5 г",0 г
Ашан,Фарш по-Домашнему Фермерский [Ашан],275 кКал,"12,5 г",25 г,0 г
Ашан,Фарш Украинский [Ашан],332 кКал,11 г,32 г,0 г
Ашан,Фарш Экстра из Говядины [Ашан],117 кКал,18 г,5 г,0 г
Ашан,Фарш Экстра из Свинины [Ашан],158 кКал,17 г,10 г,0 г
Ашан,Фасоль Белая [Ашан],85 кКал,6 г,0 г,15 г
Ашан,Фасоль Белая в Томатном Соусе [Ашан],90 кКал,6 г,0 г,16 г
Ашан,Фасоль Белая Сухая [Ашан],298 кКал,21 г,2 г,47 г
Ашан,Фасоль Бэйби Лима [Ашан],343 кКал,"22,8 г",1 г,"60,7 г"
Ашан,Фасоль в Чесночном Соусе [Ашан],140 кКал,7 г,2 г,24 г
Ашан,Фасоль Красная в Томатном Соусе [Ашан],90 кКал,6 г,0 г,16 г
Ашан,Фасоль Микс [Ашан],350 кКал,21 г,2 г,62 г
Ашан,Фасоль Нарезанная Вес [Ашан],20 кКал,"2,2 г","0,2 г","4,5 г"
Ашан,Фасоль Романо [Ашан],31 кКал,"2,2 г","0,2 г","3,3 г"
Ашан,Фасоль с Лесными Грибами [Ашан],180 кКал,9 г,5 г,24 г
Ашан,Фасоль с Перцем [Ашан],180 кКал,9 г,4 г,28 г
Ашан,Фетуччини [Ашан],366 кКал,"14,6 г","4,3 г","65,9 г"
Ашан,Филе Бедра Индейки [Ашан],91 кКал,16 г,16 г,0 г
Ашан,Филе Грудки Индейки [Ашан],92 кКал,16 г,3 г,0 г
Ашан,Филе Куриное Аладин [Ашан],340 кКал,17 г,"15,7 г",12 г
Ашан,Филе Куриное Запеченое [Ашан],135 кКал,23 г,"8,9 г","0,7 г"
Ашан,Филе Куриное Отварное [Ашан],204 кКал,14 г,16 г,1 г
Ашан,Филе Курицы [Ашан],143 кКал,"24,4 г","4,6 г",0 г
Ашан,Филе Сазана [Ашан],97 кКал,"18,2 г","2,7 г",0 г
Ашан,Филе Сельди [Ашан],191 кКал,"11,8 г",16 г,0 г
Ашан,Филе Тилапии [Ашан],82 кКал,17 г,"1,5 г",0 г
Ашан,Филе Трески [Ашан],82 кКал,18 г,1 г,0 г
Ашан,Филе Трески Спинка [Ашан],69 кКал,16 г,"0,6 г",0 г
Ашан,Филе Тунца [Ашан],103 кКал,"23,4 г",1 г,0 г
Ашан,Филе Хека с Овощами на Пару [Ашан],79 кКал,"10,8 г","2,1 г","4,1 г"
Ашан,Филейный Край Говяжий [Ашан],130 кКал,18 г,"6,5 г",0 г
Ашан,Филейный Край Телячий [Ашан],94 кКал,19 г,2 г,0 г
Ашан,Финики [Ашан],265 кКал,2 г,"0,5 г","67,5 г"
Ашан,Финики без Косточки [Ашан],290 кКал,"2,5 г","0,5 г",69 г
Ашан,Финики Иран [Ашан],255 кКал,2 г,"0,5 г","67,5 г"
Ашан,Финики Отборные Тунис [Ашан],265 кКал,2 г,0 г,"67,5 г"
Ашан,Финики Сушёные [Ашан],250 кКал,"2,5 г","0,5 г",58 г
Ашан,Финики Сушеные без Косточек [Ашан],320 кКал,1 г,0 г,79 г
Ашан,Финики Сушёные Отборные [Ашан],305 кКал,"2,2 г","0,5 г","71,9 г"
Ашан,Фисташки [Ашан],620 кКал,22 г,52 г,17 г
Ашан,Форель [Ашан],181 кКал,"14,9 г","9,2 г",0 г
Ашан,Форель Карельская [Ашан],179 кКал,"18,6 г","11,4 г",0 г
Ашан,Форель Ломтики Слабосоленая по-Норвежски [Ашан],197 кКал,16 г,"14,8 г",0 г
Ашан,Форель Радужная [Ашан],127 кКал,19 г,"5,6 г",0 г
Ашан,Форель Слабосоленая [Ашан],207 кКал,21 г,"13,7 г",0 г
Ашан,Форель Филе-Кусок Слабосоленая [Ашан],148 кКал,"16,4 г","9,1 г",0 г
Ашан,Форель Филе-Кусок Холодного Копчения [Ашан],146 кКал,"19,2 г","7,7 г",0 г
Ашан,Французский Мини Багет со Злаками [Ашан],244 кКал,"7,3 г","0,8 г","51,9 г"
Ашан,Французский Традиционный Багет [Ашан],234 кКал,"7,2 г","0,8 г","49,5 г"
Ашан,Фрикадельки Мясные в Томатном Соусе [Ашан],110 кКал,6 г,8 г,4 г
Ашан,Фруктовое Пюре Яблоко/Груша Био [Ашан],107 кКал,"0,4 г","0,3 г","24,3 г"
Ашан,Фруктовый Хлеб [Ашан],307 кКал,"7,6 г","7,4 г",52 г
Ашан,Фундук в Шоколаде [Ашан],580 кКал,"6,5 г",41 г,46 г
Ашан,Фундук Жареный [Ашан],680 кКал,15 г,65 г,"9,5 г"
Ашан,Фундук Необжаренный [Ашан],650 кКал,15 г,61 г,9 г
Ашан,Фундук Сушеный [Ашан],666 кКал,"14,3 г","61,2 г","13,4 г"
Ашан,Фунчеза [Ашан],117 кКал,"8,1 г","7,6 г",4 г
Ашан,Фунчеза с Овощами [Ашан],125 кКал,"0,4 г","6,5 г","16,5 г"
Ашан,Фунчоза по-Корейски [Ашан],114 кКал,"1,3 г",7 г,9 г
Ашан,Хала Плетеная с Маком [Ашан],263 кКал,"7,5 г","2,9 г","50,5 г"
Ашан,Халва Зебра [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Ашан,Халва Кунжутная [Ашан],550 кКал,17 г,34 г,45 г
Ашан,Халва Молочная с Миндалем [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Ашан,Халва Молочная с Фундуком [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Ашан,Халва Подсолнечная [Ашан],516 кКал,"11,6 г",30 г,41 г
Ашан,Халва Подсолнечная с Какао [Ашан],520 кКал,12 г,30 г,51 г
Ашан,Халва Подсолнечная с Маком [Ашан],550 кКал,13 г,41 г,34 г
Ашан,Халва Подсолнечная с Ядрами Подсолнечника [Ашан],560 кКал,13 г,37 г,43 г
Ашан,Халва с Фисташкой Ромбик [Ашан],354 кКал,9 г,19 г,"21,5 г"
Ашан,Халва Сникерс [Ашан],482 кКал,11 г,30 г,42 г
Ашан,Халва Тахинно-Арахисовая [Ашан],490 кКал,14 г,27 г,48 г
Ашан,Халуми [Ашан],287 кКал,20 г,22 г,"1,8 г"
Ашан,Хамон Курадо [Ашан],219 кКал,"29,2 г","11,2 г","0,3 г"
Ашан,Хамса Холодного Копчения [Ашан],249 кКал,22 г,17 г,0 г
Ашан,Хачапури с Курицей и Грибами [Ашан],473 кКал,"14,7 г","27,8 г","38,8 г"
Ашан,Хинкали [Ашан],245 кКал,"8,2 г",12 г,26 г
Ашан,Хлеб 8 Злаков [Ашан],250 кКал,13 г,5 г,39 г
Ашан,Хлеб 8 Злаков Сереформ [Ашан],350 кКал,17 г,5 г,58 г
Ашан,Хлеб Альпийский Рустик [Ашан],298 кКал,"12,4 г","11,3 г","36,8 г"
Ашан,Хлеб Арбатский [Ашан],268 кКал,"8,3 г","2,2 г","52,4 г"
Ашан,Хлеб Баварский [Ашан],236 кКал,"8,7 г","3,4 г","41,2 г"
Ашан,Хлеб Белый Формовой [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Богатырский с Отрубями [Ашан],276 кКал,"9,5 г","4,6 г","54,6 г"
Ашан,Хлеб Бодрый [Ашан],326 кКал,14 г,"1,9 г","57,6 г"
Ашан,Хлеб Бородино [Ашан],213 кКал,"7,6 г","1,2 г","41,7 г"
Ашан,Хлеб Бородинский [Ашан],228 кКал,"6,9 г","1,3 г",39 г
Ашан,Хлеб Бородинский Новый [Ашан],160 кКал,"4,2 г","0,8 г","36,7 г"
Ашан,Хлеб Брусничная Поляна [Ашан],245 кКал,"9,3 г","2,1 г","48,8 г"
Ашан,Хлеб Гречишный Темный [Ашан],328 кКал,19 г,8 г,45 г
Ашан,Хлеб Дарница [Ашан],248 кКал,"8,9 г","3,3 г","44,5 г"
Ашан,Хлеб Деревенский [Ашан],262 кКал,"8,8 г","1,1 г","54,4 г"
Ашан,Хлеб Деревенский с Отрубями [Ашан],259 кКал,"8,8 г","1,1 г","52,5 г"
Ашан,Хлеб Дижонский [Ашан],232 кКал,"8,6 г","2,9 г","43,7 г"
Ашан,Хлеб для Сэндвичей [Ашан],259 кКал,7 г,3 г,51 г
Ашан,Хлеб Домашний [Ашан],215 кКал,"7,8 г",1 г,45 г
Ашан,Хлеб Домашний на Молоке [Ашан],278 кКал,"9,5 г","1,9 г","59,3 г"
Ашан,Хлеб Женевский Кукурузный [Ашан],295 кКал,"8,7 г","11,6 г",44 г
Ашан,Хлеб Зерновой [Ашан],206 кКал,8 г,"3,4 г","35,4 г"
Ашан,Хлеб Картофельный [Ашан],232 кКал,"7,3 г","2,1 г","50,3 г"
Ашан,Хлеб Кефирный [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Корона с Кунжутом [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Корона с Маком [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Хлеб Кукурузный [Ашан],256 кКал,"9,4 г","1,2 г","50,5 г"
Ашан,Хлеб Кукурузный Особый [Ашан],273 кКал,11 г,"4,8 г","46,4 г"
Ашан,Хлеб Кукурузный с Сыром [Ашан],265 кКал,"9,4 г","1,5 г","50,5 г"
Ашан,Хлеб Кукурузный с Тыквой [Ашан],252 кКал,"8,7 г","3,7 г",45 г
Ашан,Хлеб Луковый [Ашан],243 кКал,"7,1 г","3,8 г",45 г
Ашан,Хлеб Мариинский с Изюмом [Ашан],227 кКал,"8,6 г","1,1 г","45,7 г"
Ашан,Хлеб Монастырский [Ашан],340 кКал,"13,3 г","5,3 г","59,9 г"
Ашан,Хлеб Мультизерновой Весовой [Ашан],206 кКал,7 г,"2,6 г","38,6 г"
Ашан,Хлеб Немецкий [Ашан],194 кКал,"6,1 г","2,6 г","36,6 г"
Ашан,Хлеб Нива [Ашан],257 кКал,"7,5 г","2,8 г","49,2 г"
Ашан,Хлеб Нордлендер [Ашан],298 кКал,"12,4 г","11,3 г","36,8 г"
Ашан,Хлеб Паве Гурман [Ашан],240 кКал,8 г,1 г,48 г
Ашан,Хлеб Парижский с Кунжутом [Ашан],300 кКал,10 г,4 г,55 г
Ашан,Хлеб Подсолнух [Ашан],262 кКал,"8,6 г","7,4 г","40,3 г"
Ашан,Хлеб Посольский [Ашан],262 кКал,"9,4 г",7 г,"40,3 г"
Ашан,Хлеб Прибалтийский [Ашан],220 кКал,8 г,1 г,45 г
Ашан,Хлеб Пшенично-Ржаной [Ашан],223 кКал,"7,5 г",1 г,46 г
Ашан,Хлеб Пшеничный Знатный [Ашан],244 кКал,"7,8 г","1,3 г","51,2 г"
Ашан,Хлеб Ржано-Пшеничный [Ашан],210 кКал,"6,8 г","1,2 г",40 г
Ашан,Хлеб Ржано-Пшеничный Столичный [Ашан],210 кКал,7 г,"1,2 г","45,8 г"
Ашан,Хлеб Ржаной [Ашан],199 кКал,"5,6 г","1,1 г","43,3 г"
Ашан,Хлеб Ржаной Баварский [Ашан],248 кКал,"8,7 г","3,4 г","41,2 г"
Ашан,Хлеб Ржаной Мини [Ашан],220 кКал,6 г,1 г,46 г
Ашан,Хлеб Ржаной с Кориандром [Ашан],222 кКал,"6,9 г","2,4 г","43,3 г"
Ашан,Хлеб Рижский Особый [Ашан],215 кКал,"6,4 г",1 г,45 г
Ашан,Хлеб Рыбацкий [Ашан],230 кКал,8 г,1 г,47 г
