Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Овощи_и_зелень,"Цветы тыквы, вареные, с солью",15 кКал,"1,09 г","0,08 г","2,28 г"
Овощи_и_зелень,"Цветы тыквы, сырые",15 кКал,"1,03 г","0,07 г","3,28 г"
Овощи_и_зелень,Цикорий бельгийский салатный (витлуф),17 кКал,"0,9 г","0,1 г","0,9 г"
Овощи_и_зелень,Цикорий салатный (эндивий),17 кКал,"1,25 г","0,2 г","0,25 г"
Овощи_и_зелень,Цукини с кожурой,17 кКал,"1,21 г","0,32 г","2,11 г"
Овощи_и_зелень,"Цукини с кожурой по-итальянски, консервированные",29 кКал,"1,03 г","0,11 г","6,85 г"
Овощи_и_зелень,"Цукини с кожурой, вареные, без соли",15 кКал,"1,14 г","0,36 г","1,69 г"
Овощи_и_зелень,"Цукини с кожурой, вареные, с солью",15 кКал,"1,14 г","0,36 г","1,69 г"
Овощи_и_зелень,"Цукини с кожурой, замороженные, вареные, без соли",17 кКал,"1,15 г","0,13 г","2,26 г"
Овощи_и_зелень,"Цукини с кожурой, замороженные, вареные, с солью",14 кКал,"1,15 г","0,13 г","1,67 г"
Овощи_и_зелень,"Цукини с кожурой, замороженные, неприготовленные",17 кКал,"1,16 г","0,13 г","2,28 г"
Овощи_и_зелень,"Цукини, молодые",21 кКал,"2,71 г","0,4 г","2,01 г"
Овощи_и_зелень,Чайот (мексиканский огурец),19 кКал,"0,82 г","0,13 г","2,81 г"
Овощи_и_зелень,"Чайот (мексиканский огурец) вареный, с солью",22 кКал,"0,62 г","0,48 г","1,7 г"
Овощи_и_зелень,"Чайот (мексиканский огурец), вареный, без соли",24 кКал,"0,62 г","0,48 г","2,29 г"
Овощи_и_зелень,Черемша,"34,9 кКал","2,4 г","0,1 г","6,1 г"
Овощи_и_зелень,Чеснок,149 кКал,"6,5 г","0,5 г","29,9 г"
Овощи_и_зелень,"Чеснок, зелень",46 кКал,"6,5 г","0,131 г","5,2 г"
Овощи_и_зелень,"Чеснок, сырой",149 кКал,"6,36 г","0,5 г","30,96 г"
Овощи_и_зелень,Шницель из капусты по 1-236,118 кКал,"3,4 г","6,4 г","11,6 г"
Овощи_и_зелень,Шпинат,23 кКал,"2,9 г","0,3 г",2 г
Овощи_и_зелень,Шпинат-пюре. Консервы,16 кКал,2 г,"0,1 г",2 г
Овощи_и_зелень,"Шпинат, вареный, без соли",23 кКал,"2,97 г","0,26 г","1,35 г"
Овощи_и_зелень,"Шпинат, вареный, с солью",23 кКал,"2,97 г","0,26 г","1,35 г"
Овощи_и_зелень,"Шпинат, зелень, порезанный, замороженный,  вареный, с солью",34 кКал,"4,01 г","0,87 г","1,1 г"
Овощи_и_зелень,"Шпинат, консервированный, без добавления соли",19 кКал,"2,11 г","0,37 г","0,72 г"
Овощи_и_зелень,"Шпинат, консервированный, стандартная упаковка",19 кКал,"2,11 г","0,37 г","1,32 г"
Овощи_и_зелень,"Шпинат, консервированный, сухой продукт без маринада",23 кКал,"2,81 г","0,5 г",1 г
Овощи_и_зелень,"Шпинат, порезанная зелень, замороженная, вареная, без соли",34 кКал,"4,01 г","0,87 г","1,1 г"
Овощи_и_зелень,"Шпинат, порезанная зелень, замороженная, неприготовленная",29 кКал,"3,63 г","0,57 г","1,31 г"
Овощи_и_зелень,"Шпинат, сырой",23 кКал,"2,86 г","0,39 г","1,43 г"
Овощи_и_зелень,Шпинатное суфле,172 кКал,"7,89 г","12,95 г","5,2 г"
Овощи_и_зелень,Щавель,22 кКал,"1,5 г","0,3 г","2,9 г"
Овощи_и_зелень,"Щавель, вареный, без соли",20 кКал,"1,83 г","0,64 г","0,33 г"
Овощи_и_зелень,"Щавель, вареный, с солью",20 кКал,"1,83 г","0,64 г","2,93 г"
Овощи_и_зелень,"Щавель, сырой",22 кКал,2 г,"0,7 г","0,3 г"
Овощи_и_зелень,"Эксалоп из картофеля со сливочным маслом, домашнего приготовления",88 кКал,"2,87 г","3,68 г","8,88 г"
Овощи_и_зелень,"Эксалоп картофельный с  маргарином, домашнего приготовления",88 кКал,"2,87 г","3,68 г","8,88 г"
Овощи_и_зелень,"Эксалоп картофельный, сухая смесь, неприготовленный",358 кКал,"7,77 г","4,59 г","65,33 г"
Овощи_и_зелень,"Эксалоп картофельный, сухая смесь, приготовленный с добавлением воды, молока и масла",93 кКал,"2,12 г","4,3 г","11,67 г"
Овощи_и_зелень,"Ямс горный гавайский, приготовленный на пару, без соли",82 кКал,"1,73 г","0,08 г",20 г
Овощи_и_зелень,"Ямс горный гавайский, приготовленный на пару, с солью",82 кКал,"1,73 г","0,08 г","19,99 г"
Овощи_и_зелень,"Ямс горный гавайский, сырой",67 кКал,"1,34 г","0,1 г","13,8 г"
Овощи_и_зелень,"Ямс, вареный или печеный, без соли",116 кКал,"1,49 г","0,14 г","23,58 г"
Овощи_и_зелень,"Ямс, вареный или печеный, с солью",114 кКал,"1,49 г","0,14 г","23,09 г"
Овощи_и_зелень,"Ямс, сырой",118 кКал,"1,53 г","0,17 г","23,78 г"
