Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,"Малина красная, замороженная",56 кКал,"1,15 г","0,81 г","8,25 г"
Фрукты_и_ягоды,"Малина красная, замороженная, подслащенная",103 кКал,"0,7 г","0,16 г","21,76 г"
Фрукты_и_ягоды,"Малина красная, консервированная в насыщенном сахарном сиропе",91 кКал,"0,83 г","0,12 г","20,06 г"
Фрукты_и_ягоды,"Малиновое пюре без семян, без сахара",41 кКал,"1,02 г","0,87 г","7,09 г"
Фрукты_и_ягоды,"Малиновое пюре с семенами, без сахара",55 кКал,"1,1 г","0,97 г","7,21 г"
Фрукты_и_ягоды,"Мамея (маммея), антильский абрикос, сырой",51 кКал,"0,5 г","0,5 г","9,5 г"
Фрукты_и_ягоды,Манго,60 кКал,"0,82 г","0,38 г","13,38 г"
Фрукты_и_ягоды,Манго сушеное подслащенное,319 кКал,"2,45 г","1,18 г","76,18 г"
Фрукты_и_ягоды,"Мангостан (мангустин), консервированный в сиропе",73 кКал,"0,41 г","0,58 г","16,11 г"
Фрукты_и_ягоды,Мандарин,53 кКал,"0,81 г","0,31 г","11,54 г"
Фрукты_и_ягоды,Мандарин,38 кКал,"0,8 г","0,2 г","7,5 г"
Фрукты_и_ягоды,"Мандарин, консервированный в легком сахарном сиропе",61 кКал,"0,45 г","0,1 г","15,49 г"
Фрукты_и_ягоды,"Мандарин, консервированный в собственном соку",37 кКал,"0,62 г","0,03 г","8,87 г"
Фрукты_и_ягоды,"Мандарин, консервированный в собственном соку, сухой продукт",38 кКал,"0,75 г","0,04 г","8,21 г"
Фрукты_и_ягоды,Мандариновый джем,276 кКал,"0,3 г",0 г,"71,8 г"
Фрукты_и_ягоды,Маракуйя (пурпурная гранадилла),97 кКал,"2,2 г","0,7 г","12,98 г"
Фрукты_и_ягоды,"Можжевельник, шишкоягоды",130 кКал,0 г,0 г,"28,7 г"
Фрукты_и_ягоды,Морошка,40 кКал,"0,8 г","0,9 г","7,4 г"
Фрукты_и_ягоды,Морошка (Аляска),51 кКал,"2,4 г","0,8 г","8,6 г"
Фрукты_и_ягоды,Мушмула,47 кКал,"0,43 г","0,2 г","10,44 г"
Фрукты_и_ягоды,"Нансе фрукт (бирсонима толстолистная), замороженный",73 кКал,"0,66 г","1,16 г","9,47 г"
Фрукты_и_ягоды,"Нансе фрукт (бирсонима толстолистная), консервированный в сиропе",95 кКал,"0,56 г","1,28 г","15,79 г"
Фрукты_и_ягоды,"Наранхилла, замороженная",25 кКал,"0,44 г","0,22 г","4,8 г"
Фрукты_и_ягоды,Нектарин,44 кКал,"1,06 г","0,32 г","8,85 г"
Фрукты_и_ягоды,Облепиха,82 кКал,"1,2 г","5,4 г","5,7 г"
Фрукты_и_ягоды,Опунция (колючая груша),41 кКал,"0,73 г","0,51 г","5,97 г"
Фрукты_и_ягоды,Папайя,43 кКал,"0,47 г","0,26 г","9,12 г"
Фрукты_и_ягоды,"Папайя, консервированная в насыщенном сиропе",206 кКал,"0,14 г","0,55 г","54,33 г"
Фрукты_и_ягоды,Пектин жидкий,11 кКал,0 г,0 г,0 г
Фрукты_и_ягоды,Персик,45 кКал,"0,9 г","0,1 г","9,5 г"
Фрукты_и_ягоды,Персик,39 кКал,"0,91 г","0,25 г","8,04 г"
Фрукты_и_ягоды,Персик сушеный,254 кКал,3 г,"0,4 г","57,7 г"
Фрукты_и_ягоды,"Персики ломтиками, замороженные, подслащенные",94 кКал,"0,63 г","0,13 г","22,18 г"
Фрукты_и_ягоды,Персики сушеные,239 кКал,"3,61 г","0,76 г","53,13 г"
